case,StartTime,CompleteTime,concept:name,org:resource,responsible
310,2023/7/20 12:31,2023/7/20 15:49,Assign seriousness,res2-000001,2
310,2023/7/20 15:49,2023/7/21 7:43,Create SW anomaly,res3-000001,2
310,2023/7/21 7:43,2023/7/21 11:15,Resolve SW anomaly,res4-000001,2
310,2023/7/21 11:15,2023/7/21 16:00,Require upgrade,res5-000001,2
310,2023/7/21 16:00,2023/7/24 11:09,Take in charge ticket,res6-000001,2
310,2023/7/24 11:09,2023/7/24 15:14,Resolve ticket,res9-000001,2
310,2023/7/24 15:14,2023/7/25 10:29,Closed,res10-000001,2
311,2023/7/21 7:00,2023/7/21 10:39,Insert ticket,res1-000001,2
311,2023/7/21 10:39,2023/7/21 14:23,Assign seriousness,res2-000001,2
311,2023/7/21 14:23,2023/7/24 8:48,Create SW anomaly,res3-000001,2
311,2023/7/24 8:48,2023/7/24 14:29,Resolve SW anomaly,res4-000001,2
311,2023/7/24 14:29,2023/7/25 9:18,Require upgrade,res5-000001,2
311,2023/7/25 9:18,2023/7/25 14:42,Take in charge ticket,res6-000001,2
311,2023/7/25 14:42,2023/7/26 8:24,Resolve ticket,res9-000001,2
311,2023/7/26 8:24,2023/7/26 12:00,Closed,res10-000001,2
312,2023/7/24 16:24,2023/7/25 10:36,Insert ticket,res1-000001,2
312,2023/7/25 10:36,2023/7/25 15:26,Assign seriousness,res2-000001,2
312,2023/7/25 15:26,2023/7/26 8:27,Create SW anomaly,res3-000001,2
312,2023/7/26 8:27,2023/7/26 14:36,Resolve SW anomaly,res4-000001,2
312,2023/7/26 14:36,2023/7/27 7:38,Require upgrade,res5-000001,2
312,2023/7/27 7:38,2023/7/27 13:28,Take in charge ticket,res6-000001,2
312,2023/7/27 13:28,2023/7/28 8:52,Resolve ticket,res9-000001,2
312,2023/7/28 8:52,2023/7/28 13:23,Closed,res10-000001,2
313,2023/7/26 7:00,2023/7/26 10:04,Insert ticket,res1-000001,2
313,2023/7/26 10:04,2023/7/27 7:00,Assign seriousness,res2-000001,2
313,2023/7/27 7:00,2023/7/27 11:58,Create SW anomaly,res3-000001,2
313,2023/7/27 11:58,2023/7/27 16:24,Resolve SW anomaly,res4-000001,2
313,2023/7/27 16:24,2023/7/28 11:09,Require upgrade,res5-000001,2
313,2023/7/28 11:09,2023/7/28 14:34,Take in charge ticket,res6-000001,2
313,2023/7/28 14:34,2023/7/31 8:48,Resolve ticket,res9-000001,2
313,2023/7/31 8:48,2023/7/31 16:09,Closed,res10-000001,2
314,2023/7/27 7:00,2023/7/27 12:23,Assign seriousness,res2-000001,2
314,2023/7/27 12:23,2023/7/28 8:51,Create SW anomaly,res3-000001,2
314,2023/7/28 8:51,2023/7/28 12:32,Resolve SW anomaly,res4-000001,2
314,2023/7/28 12:32,2023/7/28 16:40,Require upgrade,res5-000001,2
314,2023/7/28 16:40,2023/7/31 11:50,Take in charge ticket,res6-000001,2
314,2023/7/31 11:50,2023/8/1 8:18,Resolve ticket,res9-000001,2
314,2023/8/1 8:18,2023/8/1 13:05,Closed,res10-000001,2
315,2023/7/28 7:00,2023/7/28 11:16,Insert ticket,res1-000001,2
315,2023/7/28 11:16,2023/7/28 15:55,Assign seriousness,res2-000001,2
315,2023/7/28 15:55,2023/7/31 9:44,Create SW anomaly,res3-000001,2
315,2023/7/31 9:44,2023/7/31 14:20,Resolve SW anomaly,res4-000001,2
315,2023/7/31 14:20,2023/8/1 10:05,Require upgrade,res5-000001,2
315,2023/8/1 10:05,2023/8/1 14:22,Take in charge ticket,res6-000001,2
315,2023/8/1 14:22,2023/8/2 8:59,Resolve ticket,res9-000001,2
315,2023/8/2 8:59,2023/8/2 12:13,Closed,res10-000001,2
316,2023/7/31 16:27,2023/8/1 11:23,Insert ticket,res1-000001,2
316,2023/8/1 11:23,2023/8/2 7:06,Assign seriousness,res2-000001,2
316,2023/8/2 7:06,2023/8/2 12:33,Take in charge ticket,res6-000001,2
316,2023/8/2 12:33,2023/8/2 16:19,Resolve ticket,res9-000001,2
316,2023/8/2 16:19,2023/8/3 12:15,Closed,res10-000001,2
317,2023/8/2 7:00,2023/8/2 9:06,Insert ticket,res1-000001,2
317,2023/8/2 9:06,2023/8/2 12:44,Assign seriousness,res2-000001,2
317,2023/8/2 12:44,2023/8/2 16:32,Create SW anomaly,res3-000001,2
317,2023/8/2 16:32,2023/8/3 12:04,Resolve SW anomaly,res4-000001,2
317,2023/8/3 12:04,2023/8/3 15:55,Require upgrade,res5-000001,2
317,2023/8/3 15:55,2023/8/4 7:54,Take in charge ticket,res6-000001,2
317,2023/8/4 7:54,2023/8/4 14:02,Resolve ticket,res9-000001,2
317,2023/8/4 14:02,2023/8/7 9:10,Closed,res10-000001,2
318,2023/8/3 7:00,2023/8/3 10:08,Insert ticket,res1-000001,2
318,2023/8/3 10:08,2023/8/3 14:37,Assign seriousness,res2-000001,2
318,2023/8/3 14:37,2023/8/4 7:24,Create SW anomaly,res3-000001,2
318,2023/8/4 7:24,2023/8/4 11:19,Resolve SW anomaly,res4-000001,2
318,2023/8/4 11:19,2023/8/4 14:59,Require upgrade,res5-000001,2
318,2023/8/4 14:59,2023/8/7 11:36,Take in charge ticket,res6-000001,2
318,2023/8/7 11:36,2023/8/7 16:56,Resolve ticket,res9-000001,2
318,2023/8/7 16:56,2023/8/8 14:06,Closed,res10-000001,2
319,2023/8/4 7:00,2023/8/4 11:01,Insert ticket,res1-000001,2
319,2023/8/4 11:01,2023/8/4 15:18,Assign seriousness,res2-000001,2
319,2023/8/4 15:18,2023/8/7 10:31,Require upgrade,res5-000001,2
319,2023/8/7 11:36,2023/8/7 16:47,Take in charge ticket,res6-000001,2
319,2023/8/7 16:56,2023/8/8 11:09,Resolve ticket,res9-000001,2
319,2023/8/8 14:06,2023/8/9 10:22,Closed,res10-000001,2
320,2023/8/7 16:31,2023/8/8 9:44,Insert ticket,res1-000001,2
320,2023/8/8 9:44,2023/8/8 15:22,Assign seriousness,res2-000001,2
320,2023/8/8 15:22,2023/8/9 9:28,Create SW anomaly,res3-000001,2
320,2023/8/9 9:28,2023/8/9 14:11,Resolve SW anomaly,res4-000001,2
320,2023/8/9 14:11,2023/8/10 7:57,Require upgrade,res5-000001,2
320,2023/8/10 7:57,2023/8/10 10:30,Take in charge ticket,res6-000001,2
320,2023/8/10 10:30,2023/8/10 14:41,Resolve ticket,res9-000001,2
320,2023/8/10 14:41,2023/8/11 9:25,Closed,res10-000001,2
321,2023/8/9 7:00,2023/8/9 11:36,Insert ticket,res1-000001,2
321,2023/8/9 11:36,2023/8/9 15:58,Assign seriousness,res2-000001,2
321,2023/8/9 15:58,2023/8/10 10:47,Create SW anomaly,res3-000001,2
321,2023/8/10 10:47,2023/8/10 14:14,Resolve SW anomaly,res4-000001,2
321,2023/8/10 14:14,2023/8/11 9:41,Require upgrade,res5-000001,2
321,2023/8/11 9:41,2023/8/11 15:31,Take in charge ticket,res6-000001,2
321,2023/8/11 15:31,2023/8/14 10:09,Resolve ticket,res9-000001,2
321,2023/8/14 10:09,2023/8/14 16:20,Closed,res10-000001,2
322,2023/8/10 7:00,2023/8/10 11:31,Insert ticket,res1-000001,2
322,2023/8/10 11:31,2023/8/11 7:22,Assign seriousness,res2-000001,2
322,2023/8/11 7:22,2023/8/11 10:33,Create SW anomaly,res3-000001,2
322,2023/8/11 10:33,2023/8/11 13:44,Resolve SW anomaly,res4-000001,2
322,2023/8/11 13:44,2023/8/14 8:06,Require upgrade,res5-000001,2
322,2023/8/14 8:06,2023/8/14 12:13,Take in charge ticket,res6-000001,2
322,2023/8/14 12:13,2023/8/15 7:43,Resolve ticket,res9-000001,2
322,2023/8/15 7:43,2023/8/15 11:32,Closed,res10-000001,2
323,2023/8/11 7:00,2023/8/11 11:06,Insert ticket,res1-000001,2
323,2023/8/11 11:06,2023/8/11 14:45,Assign seriousness,res2-000001,2
323,2023/8/11 14:45,2023/8/11 16:09,Create SW anomaly,res3-000001,2
323,2023/8/11 16:09,2023/8/14 9:42,Resolve SW anomaly,res4-000001,2
323,2023/8/14 9:42,2023/8/14 14:29,Require upgrade,res5-000001,2
323,2023/8/14 14:29,2023/8/15 9:52,Take in charge ticket,res6-000001,2
323,2023/8/15 9:52,2023/8/15 13:04,Resolve ticket,res9-000001,2
323,2023/8/15 13:04,2023/8/16 9:13,Closed,res10-000001,2
324,2023/8/14 16:38,2023/8/15 10:05,Insert ticket,res1-000001,2
324,2023/8/15 10:05,2023/8/15 14:31,Assign seriousness,res2-000001,2
324,2023/8/15 14:31,2023/8/16 8:34,Create SW anomaly,res3-000001,2
324,2023/8/16 8:34,2023/8/16 12:54,Resolve SW anomaly,res4-000001,2
324,2023/8/16 12:54,2023/8/17 7:25,Require upgrade,res5-000001,2
324,2023/8/17 7:25,2023/8/17 13:17,Take in charge ticket,res6-000001,2
324,2023/8/17 13:17,2023/8/18 7:56,Resolve ticket,res9-000001,2
324,2023/8/18 7:56,2023/8/18 13:19,Closed,res10-000001,2
325,2023/8/16 7:00,2023/8/16 10:52,Insert ticket,res1-000001,2
325,2023/8/16 10:52,2023/8/16 13:23,Assign seriousness,res2-000001,2
325,2023/8/16 13:23,2023/8/16 16:34,Create SW anomaly,res3-000001,2
325,2023/8/16 16:34,2023/8/17 10:06,Resolve SW anomaly,res4-000001,2
325,2023/8/17 10:06,2023/8/17 13:38,Require upgrade,res5-000001,2
325,2023/8/17 13:38,2023/8/18 9:12,Take in charge ticket,res6-000001,2
325,2023/8/18 9:12,2023/8/18 14:51,Resolve ticket,res9-000001,2
325,2023/8/18 14:51,2023/8/21 11:48,Closed,res10-000001,2
326,2023/8/17 7:00,2023/8/17 10:04,Insert ticket,res1-000001,2
326,2023/8/17 10:04,2023/8/17 14:39,Assign seriousness,res2-000001,2
326,2023/8/17 14:39,2023/8/18 8:30,Create SW anomaly,res3-000001,2
326,2023/8/18 8:30,2023/8/18 13:24,Resolve SW anomaly,res4-000001,2
326,2023/8/18 13:24,2023/8/21 7:46,Require upgrade,res5-000001,2
326,2023/8/21 7:46,2023/8/21 11:34,Take in charge ticket,res6-000001,2
326,2023/8/21 11:34,2023/8/21 15:51,Resolve ticket,res9-000001,2
326,2023/8/21 15:51,2023/8/22 11:00,Closed,res10-000001,2
327,2023/8/18 7:00,2023/8/18 12:10,Insert ticket,res1-000001,2
327,2023/8/18 12:10,2023/8/18 16:13,Assign seriousness,res2-000001,2
327,2023/8/18 16:13,2023/8/21 11:49,Create SW anomaly,res3-000001,2
327,2023/8/21 11:49,2023/8/21 14:31,Resolve SW anomaly,res4-000001,2
327,2023/8/21 14:31,2023/8/22 8:45,Require upgrade,res5-000001,2
327,2023/8/22 8:45,2023/8/22 11:55,Take in charge ticket,res6-000001,2
327,2023/8/22 11:55,2023/8/23 7:57,Resolve ticket,res9-000001,2
327,2023/8/23 7:57,2023/8/23 13:34,Closed,res10-000001,2
328,2023/8/21 16:46,2023/8/22 10:57,Insert ticket,res1-000001,2
328,2023/8/22 10:57,2023/8/22 16:04,Assign seriousness,res2-000001,2
328,2023/8/22 16:04,2023/8/23 10:24,Create SW anomaly,res3-000001,2
328,2023/8/23 10:24,2023/8/23 14:18,Resolve SW anomaly,res4-000001,2
328,2023/8/23 14:18,2023/8/24 7:28,Require upgrade,res5-000001,2
328,2023/8/24 7:28,2023/8/24 13:17,Take in charge ticket,res6-000001,2
328,2023/8/24 13:17,2023/8/25 8:10,Resolve ticket,res9-000001,2
328,2023/8/25 8:10,2023/8/25 14:03,Closed,res10-000001,2
329,2023/8/23 7:00,2023/8/23 12:42,Assign seriousness,res2-000001,2
329,2023/8/23 12:42,2023/8/23 16:00,Create SW anomaly,res3-000001,2
329,2023/8/23 16:00,2023/8/24 11:04,Resolve SW anomaly,res4-000001,2
329,2023/8/24 11:04,2023/8/24 16:22,Require upgrade,res5-000001,2
329,2023/8/24 16:22,2023/8/25 11:10,Take in charge ticket,res6-000001,2
329,2023/8/25 11:10,2023/8/25 14:58,Resolve ticket,res9-000001,2
329,2023/8/25 14:58,2023/8/28 8:15,Closed,res10-000001,2
330,2023/8/24 7:00,2023/8/24 12:29,Insert ticket,res1-000001,2
330,2023/8/24 12:29,2023/8/24 16:35,Assign seriousness,res2-000001,2
330,2023/8/24 16:35,2023/8/25 8:37,Create SW anomaly,res3-000001,2
330,2023/8/25 8:37,2023/8/25 10:46,Resolve SW anomaly,res4-000001,2
330,2023/8/25 10:46,2023/8/25 14:37,Require upgrade,res5-000001,2
330,2023/8/25 14:37,2023/8/28 11:10,Take in charge ticket,res6-000001,2
330,2023/8/28 11:10,2023/8/28 14:47,Resolve ticket,res9-000001,2
330,2023/8/28 14:47,2023/8/29 11:32,Closed,res10-000001,2
331,2023/8/25 7:00,2023/8/25 12:04,Insert ticket,res1-000001,2
331,2023/8/25 12:04,2023/8/25 16:28,Assign seriousness,res2-000001,2
331,2023/8/25 16:28,2023/8/28 8:50,Create SW anomaly,res3-000001,2
331,2023/8/28 8:50,2023/8/28 12:12,Resolve SW anomaly,res4-000001,2
331,2023/8/28 12:12,2023/8/28 14:50,Require upgrade,res5-000001,2
331,2023/8/28 14:50,2023/8/29 9:20,Take in charge ticket,res6-000001,2
331,2023/8/29 9:20,2023/8/29 14:04,Resolve ticket,res9-000001,2
331,2023/8/29 14:04,2023/8/30 8:49,Closed,res10-000001,2
332,2023/8/28 16:57,2023/8/29 11:53,Insert ticket,res1-000001,2
332,2023/8/29 11:53,2023/8/29 15:36,Assign seriousness,res2-000001,2
332,2023/8/29 15:36,2023/8/30 8:26,Create SW anomaly,res3-000001,2
332,2023/8/30 8:26,2023/8/30 11:26,Resolve SW anomaly,res4-000001,2
332,2023/8/30 11:26,2023/8/30 14:59,Require upgrade,res5-000001,2
332,2023/8/30 14:59,2023/8/31 11:01,Take in charge ticket,res6-000001,2
332,2023/8/31 11:01,2023/8/31 15:05,Resolve ticket,res9-000001,2
332,2023/8/31 15:05,2023/9/1 10:14,Closed,res10-000001,2
333,2023/8/30 7:00,2023/8/30 9:39,Insert ticket,res1-000001,2
333,2023/8/30 9:39,2023/8/30 16:01,Assign seriousness,res2-000001,2
333,2023/8/30 16:01,2023/8/31 10:23,Create SW anomaly,res3-000001,2
333,2023/8/31 10:23,2023/8/31 13:53,Resolve SW anomaly,res4-000001,2
333,2023/8/31 13:53,2023/9/1 7:44,Require upgrade,res5-000001,2
333,2023/9/1 7:44,2023/9/1 12:22,Take in charge ticket,res6-000001,2
333,2023/9/1 12:22,2023/9/4 8:33,Resolve ticket,res9-000001,2
333,2023/9/4 8:33,2023/9/4 11:43,Closed,res10-000001,2
334,2023/8/31 7:00,2023/8/31 10:42,Insert ticket,res1-000001,2
334,2023/8/31 10:42,2023/8/31 15:35,Assign seriousness,res2-000001,2
334,2023/9/1 7:44,2023/9/1 11:11,Require upgrade,res5-000001,2
334,2023/9/1 12:22,2023/9/4 8:43,Take in charge ticket,res6-000001,2
334,2023/9/4 8:43,2023/9/4 12:55,Resolve ticket,res9-000001,2
334,2023/9/4 12:55,2023/9/5 8:14,Closed,res10-000001,2
335,2023/9/1 7:00,2023/9/1 11:38,Insert ticket,res1-000001,2
335,2023/9/1 11:38,2023/9/1 15:24,Assign seriousness,res2-000001,2
335,2023/9/1 15:24,2023/9/4 9:15,Create SW anomaly,res3-000001,2
335,2023/9/4 9:15,2023/9/4 11:49,Resolve SW anomaly,res4-000001,2
335,2023/9/4 11:49,2023/9/4 16:27,Require upgrade,res5-000001,2
335,2023/9/4 16:27,2023/9/5 9:50,Take in charge ticket,res6-000001,2
335,2023/9/5 9:50,2023/9/5 15:28,Resolve ticket,res9-000001,2
335,2023/9/5 15:28,2023/9/6 9:04,Closed,res10-000001,2
336,2023/9/5 7:00,2023/9/5 10:57,Insert ticket,res1-000001,2
336,2023/9/5 10:57,2023/9/5 16:20,Assign seriousness,res2-000001,2
336,2023/9/5 16:20,2023/9/6 10:26,Create SW anomaly,res3-000001,2
336,2023/9/6 10:26,2023/9/6 15:10,Resolve SW anomaly,res4-000001,2
336,2023/9/6 15:10,2023/9/7 7:33,Require upgrade,res5-000001,2
336,2023/9/7 7:33,2023/9/7 12:25,Take in charge ticket,res6-000001,2
336,2023/9/7 12:25,2023/9/8 7:22,Resolve ticket,res9-000001,2
336,2023/9/8 7:22,2023/9/8 12:09,Closed,res10-000001,2
337,2023/9/6 7:00,2023/9/6 11:03,Insert ticket,res1-000001,2
337,2023/9/6 11:03,2023/9/6 14:59,Assign seriousness,res2-000001,2
337,2023/9/6 14:59,2023/9/7 7:47,Create SW anomaly,res3-000001,2
337,2023/9/7 7:47,2023/9/7 10:39,Resolve SW anomaly,res4-000001,2
337,2023/9/7 10:39,2023/9/7 15:53,Require upgrade,res5-000001,2
337,2023/9/7 15:53,2023/9/8 9:53,Take in charge ticket,res6-000001,2
337,2023/9/8 9:53,2023/9/8 14:28,Resolve ticket,res9-000001,2
337,2023/9/8 14:28,2023/9/11 11:22,Closed,res10-000001,2
338,2023/9/7 7:00,2023/9/7 9:31,Insert ticket,res1-000001,2
338,2023/9/7 9:31,2023/9/7 14:19,Assign seriousness,res2-000001,2
338,2023/9/7 14:19,2023/9/8 7:37,Create SW anomaly,res3-000001,2
338,2023/9/8 7:37,2023/9/8 12:57,Resolve SW anomaly,res4-000001,2
338,2023/9/8 12:57,2023/9/11 7:04,Require upgrade,res5-000001,2
338,2023/9/11 7:04,2023/9/11 12:20,Take in charge ticket,res6-000001,2
338,2023/9/11 12:20,2023/9/11 16:07,Resolve ticket,res9-000001,2
338,2023/9/11 16:07,2023/9/12 10:47,Closed,res10-000001,2
339,2023/9/8 7:00,2023/9/8 13:22,Insert ticket,res1-000001,2
339,2023/9/8 13:22,2023/9/11 9:07,Assign seriousness,res2-000001,2
339,2023/9/11 9:07,2023/9/11 13:20,Create SW anomaly,res3-000001,2
339,2023/9/11 13:20,2023/9/11 16:46,Resolve SW anomaly,res4-000001,2
339,2023/9/11 16:46,2023/9/12 11:00,Require upgrade,res5-000001,2
339,2023/9/12 11:00,2023/9/12 15:09,Take in charge ticket,res6-000001,2
339,2023/9/12 15:09,2023/9/13 9:32,Resolve ticket,res9-000001,2
339,2023/9/13 9:32,2023/9/13 14:49,Closed,res10-000001,2
340,2023/9/12 7:00,2023/9/12 12:05,Insert ticket,res1-000001,2
340,2023/9/12 12:05,2023/9/12 16:50,Assign seriousness,res2-000001,2
340,2023/9/12 16:50,2023/9/13 12:49,Take in charge ticket,res6-000001,2
340,2023/9/13 12:49,2023/9/13 16:19,Resolve ticket,res9-000001,2
340,2023/9/13 16:19,2023/9/14 11:34,Closed,res10-000001,2
341,2023/9/13 7:00,2023/9/13 8:28,Insert ticket,res1-000001,2
341,2023/9/13 8:28,2023/9/13 15:46,Assign seriousness,res2-000001,2
341,2023/9/13 15:46,2023/9/14 11:17,Create SW anomaly,res3-000001,2
341,2023/9/14 11:17,2023/9/14 15:15,Resolve SW anomaly,res4-000001,2
341,2023/9/14 15:15,2023/9/15 9:35,Require upgrade,res5-000001,2
341,2023/9/15 9:35,2023/9/15 14:33,Take in charge ticket,res6-000001,2
341,2023/9/15 14:33,2023/9/18 8:19,Resolve ticket,res9-000001,2
341,2023/9/18 8:19,2023/9/18 14:02,Closed,res10-000001,2
342,2023/9/14 7:00,2023/9/14 11:47,Insert ticket,res1-000001,2
342,2023/9/14 11:47,2023/9/15 7:52,Assign seriousness,res2-000001,2
342,2023/9/15 7:52,2023/9/15 12:09,Create SW anomaly,res3-000001,2
342,2023/9/15 12:09,2023/9/15 16:44,Resolve SW anomaly,res4-000001,2
342,2023/9/18 8:58,2023/9/18 12:15,Require upgrade,res5-000001,2
342,2023/9/18 12:39,2023/9/19 8:08,Take in charge ticket,res6-000001,2
342,2023/9/19 8:08,2023/9/19 12:42,Resolve ticket,res9-000001,2
342,2023/9/19 12:42,2023/9/20 7:25,Closed,res10-000001,2
343,2023/9/15 7:00,2023/9/15 11:10,Insert ticket,res1-000001,2
343,2023/9/15 11:10,2023/9/15 15:35,Assign seriousness,res2-000001,2
343,2023/9/15 15:35,2023/9/18 8:58,Require upgrade,res5-000001,2
343,2023/9/18 8:58,2023/9/18 12:39,Take in charge ticket,res6-000001,2
343,2023/9/18 12:39,2023/9/19 7:11,Resolve ticket,res9-000001,2
343,2023/9/19 7:11,2023/9/19 12:37,Closed,res10-000001,2
344,2023/9/19 7:00,2023/9/19 11:16,Insert ticket,res1-000001,2
344,2023/9/19 11:16,2023/9/19 14:40,Assign seriousness,res2-000001,2
344,2023/9/19 14:40,2023/9/20 7:24,Create SW anomaly,res3-000001,2
344,2023/9/20 7:24,2023/9/20 12:57,Resolve SW anomaly,res4-000001,2
344,2023/9/20 12:57,2023/9/20 16:48,Require upgrade,res5-000001,2
344,2023/9/20 16:48,2023/9/21 11:05,Take in charge ticket,res6-000001,2
344,2023/9/21 11:05,2023/9/21 16:38,Resolve ticket,res9-000001,2
344,2023/9/21 16:38,2023/9/22 11:04,Closed,res10-000001,2
345,2023/9/20 7:00,2023/9/20 10:13,Insert ticket,res1-000001,2
345,2023/9/20 10:13,2023/9/20 14:47,Assign seriousness,res2-000001,2
345,2023/9/20 14:47,2023/9/21 9:18,Create SW anomaly,res3-000001,2
345,2023/9/21 9:18,2023/9/21 15:06,Resolve SW anomaly,res4-000001,2
345,2023/9/21 15:06,2023/9/22 9:54,Require upgrade,res5-000001,2
345,2023/9/22 9:54,2023/9/22 14:29,Take in charge ticket,res6-000001,2
345,2023/9/22 14:29,2023/9/25 11:15,Resolve ticket,res9-000001,2
345,2023/9/25 11:15,2023/9/25 15:47,Closed,res10-000001,2
346,2023/9/21 7:00,2023/9/21 11:41,Insert ticket,res1-000001,2
346,2023/9/21 11:41,2023/9/22 7:37,Assign seriousness,res2-000001,2
346,2023/9/22 7:37,2023/9/22 11:18,Create SW anomaly,res3-000001,2
346,2023/9/22 11:18,2023/9/22 15:00,Resolve SW anomaly,res4-000001,2
346,2023/9/22 15:00,2023/9/25 7:04,Require upgrade,res5-000001,2
346,2023/9/25 7:04,2023/9/25 11:46,Take in charge ticket,res6-000001,2
346,2023/9/25 11:46,2023/9/25 16:19,Resolve ticket,res9-000001,2
346,2023/9/25 16:19,2023/9/26 11:00,Closed,res10-000001,2
347,2023/9/22 7:00,2023/9/22 10:52,Insert ticket,res1-000001,2
347,2023/9/22 10:52,2023/9/22 16:57,Assign seriousness,res2-000001,2
347,2023/9/22 16:57,2023/9/25 10:45,Create SW anomaly,res3-000001,2
347,2023/9/25 10:45,2023/9/25 16:25,Resolve SW anomaly,res4-000001,2
347,2023/9/25 16:25,2023/9/26 9:38,Require upgrade,res5-000001,2
347,2023/9/26 9:38,2023/9/26 14:07,Take in charge ticket,res6-000001,2
347,2023/9/26 14:07,2023/9/27 9:42,Resolve ticket,res9-000001,2
347,2023/9/27 9:42,2023/9/27 14:57,Closed,res10-000001,2
348,2023/9/26 7:00,2023/9/26 12:12,Insert ticket,res1-000001,2
348,2023/9/26 12:12,2023/9/26 16:31,Assign seriousness,res2-000001,2
348,2023/9/26 16:31,2023/9/27 10:32,Create SW anomaly,res3-000001,2
348,2023/9/27 10:32,2023/9/27 14:35,Resolve SW anomaly,res4-000001,2
348,2023/9/27 14:35,2023/9/28 7:01,Require upgrade,res5-000001,2
348,2023/9/28 7:01,2023/9/28 11:49,Take in charge ticket,res6-000001,2
348,2023/9/28 11:49,2023/9/29 7:04,Resolve ticket,res9-000001,2
348,2023/9/29 7:04,2023/9/29 11:17,Closed,res10-000001,2
349,2023/9/27 7:00,2023/9/27 10:49,Insert ticket,res1-000001,2
349,2023/9/27 10:49,2023/9/27 15:21,Assign seriousness,res2-000001,2
349,2023/9/27 15:21,2023/9/28 9:15,Create SW anomaly,res3-000001,2
349,2023/9/28 9:15,2023/9/28 12:57,Resolve SW anomaly,res4-000001,2
349,2023/9/28 12:57,2023/9/29 7:00,Require upgrade,res5-000001,2
349,2023/9/29 12:27,2023/10/2 8:07,Take in charge ticket,res6-000001,2
349,2023/10/2 8:07,2023/10/2 14:26,Resolve ticket,res9-000001,2
349,2023/10/2 14:26,2023/10/3 9:18,Closed,res10-000001,2
350,2023/9/28 7:00,2023/9/28 11:30,Insert ticket,res1-000001,2
350,2023/9/28 11:30,2023/9/28 16:06,Assign seriousness,res2-000001,2
350,2023/9/28 16:06,2023/9/29 12:27,Take in charge ticket,res6-000001,2
350,2023/9/29 12:27,2023/9/29 16:16,Resolve ticket,res9-000001,2
350,2023/9/29 16:16,2023/10/2 11:47,Closed,res10-000001,2
351,2023/9/29 7:00,2023/9/29 11:26,Insert ticket,res1-000001,2
351,2023/9/29 11:26,2023/9/29 16:31,Assign seriousness,res2-000001,2
351,2023/9/29 16:31,2023/10/2 10:25,Create SW anomaly,res3-000001,2
351,2023/10/2 10:25,2023/10/3 7:03,Resolve SW anomaly,res4-000001,2
351,2023/10/3 7:03,2023/10/3 12:15,Require upgrade,res5-000001,2
351,2023/10/3 12:15,2023/10/4 7:10,Take in charge ticket,res6-000001,2
351,2023/10/4 7:10,2023/10/4 10:58,Resolve ticket,res9-000001,2
351,2023/10/4 10:58,2023/10/4 15:46,Closed,res10-000001,2
352,2023/10/3 7:00,2023/10/3 10:48,Insert ticket,res1-000001,2
352,2023/10/3 10:48,2023/10/3 15:19,Assign seriousness,res2-000001,2
352,2023/10/3 15:19,2023/10/4 8:36,Create SW anomaly,res3-000001,2
352,2023/10/4 8:36,2023/10/4 12:48,Resolve SW anomaly,res4-000001,2
352,2023/10/4 12:48,2023/10/4 16:45,Require upgrade,res5-000001,2
352,2023/10/4 16:45,2023/10/5 11:25,Take in charge ticket,res6-000001,2
352,2023/10/5 11:25,2023/10/5 15:58,Resolve ticket,res9-000001,2
352,2023/10/5 15:58,2023/10/6 10:20,Closed,res10-000001,2
353,2023/10/4 7:00,2023/10/4 10:32,Insert ticket,res1-000001,2
353,2023/10/4 10:32,2023/10/4 15:56,Assign seriousness,res2-000001,2
353,2023/10/4 15:56,2023/10/5 10:19,Create SW anomaly,res3-000001,2
353,2023/10/5 10:19,2023/10/5 14:15,Resolve SW anomaly,res4-000001,2
